order_id,order_date,customer_name,segment,region,state,city,ship_mode,category,sub_category,product_name,quantity,sales,profit,discount,shipping_cost
ORD-2022-01547,2022-03-25,Customer 125,Consumer,Central,Texas,Austin,Standard Class,Office Supplies,Paper,Paper Product 48,3,29.84,0.93,0.3,2.0
ORD-2021-01548,2021-09-25,Customer 030,Consumer,West,Florida,Orlando,Second Class,Furniture,Furnishings,Furnishings Product 45,8,728.7,121.6,0.0,44.81
ORD-2023-01549,2023-06-21,Customer 083,Corporate,East,Michigan,Detroit,Standard Class,Furniture,Bookcases,Bookcases Product 77,5,1148.34,-49.56,0.2,23.92
ORD-2023-01550,2023-08-20,Customer 015,Consumer,South,Georgia,Atlanta,First Class,Technology,Phones,Phones Product 34,1,449.69,67.83,0.0,13.99
ORD-2021-01551,2021-05-17,Customer 008,Corporate,West,Washington,Seattle,Same Day,Office Supplies,Appliances,Appliances Product 65,4,441.22,89.76,0.05,8.22
ORD-2024-01552,2024-02-16,Customer 202,Home Office,South,Pennsylvania,Philadelphia,Same Day,Office Supplies,Appliances,Appliances Product 20,2,226.28,10.94,0.05,4.63
ORD-2023-01553,2023-01-12,Customer 201,Corporate,East,Florida,Orlando,Second Class,Furniture,Bookcases,Bookcases Product 26,6,758.14,-193.53,0.5,45.12
ORD-2022-01554,2022-04-06,Customer 198,Corporate,West,Ohio,Columbus,Standard Class,Furniture,Bookcases,Bookcases Product 18,7,1045.68,-89.28,0.3,45.17
ORD-2021-01555,2021-07-01,Customer 285,Corporate,West,Texas,Austin,Second Class,Technology,Accessories,Accessories Product 42,8,474.03,140.18,0.05,15.32
ORD-2021-01556,2021-07-27,Customer 051,Home Office,Central,Georgia,Atlanta,Second Class,Office Supplies,Art,Art Product 80,3,53.75,-7.47,0.4,4.06
ORD-2024-01557,2024-08-02,Customer 103,Corporate,South,Michigan,Detroit,Second Class,Technology,Copiers,Copiers Product 72,4,3816.51,714.38,0.0,141.3
ORD-2021-01558,2021-10-02,Customer 187,Home Office,South,Texas,Dallas,Second Class,Office Supplies,Storage,Storage Product 69,4,314.4,-8.06,0.15,9.54
ORD-2022-01559,2022-06-18,Customer 271,Consumer,Central,New York,Albany,First Class,Office Supplies,Binders,Binders Product 64,2,63.41,1.06,0.2,2.62
ORD-2022-01560,2022-07-01,Customer 233,Consumer,Central,Michigan,Detroit,First Class,Furniture,Furnishings,Furnishings Product 52,3,207.74,32.55,0.1,11.04
ORD-2024-01561,2024-07-25,Customer 258,Consumer,East,Illinois,Chicago,Standard Class,Furniture,Tables,Tables Product 49,7,1440.65,-353.18,0.5,111.72
ORD-2023-01562,2023-06-02,Customer 005,Consumer,West,Florida,Orlando,First Class,Technology,Copiers,Copiers Product 74,6,4545.09,1591.55,0.0,166.27
ORD-2023-01563,2023-11-07,Customer 191,Consumer,West,Texas,Dallas,First Class,Technology,Copiers,Copiers Product 74,3,1639.09,328.19,0.2,65.21
ORD-2023-01564,2023-07-04,Customer 061,Home Office,West,Florida,Miami,Standard Class,Technology,Accessories,Accessories Product 35,7,474.06,186.27,0.0,12.71
ORD-2022-01565,2022-08-09,Customer 060,Corporate,Central,Washington,Seattle,First Class,Technology,Copiers,Copiers Product 39,1,451.17,3.0,0.4,29.55
ORD-2022-01566,2022-03-14,Customer 010,Consumer,East,Pennsylvania,Philadelphia,Standard Class,Office Supplies,Binders,Binders Product 04,2,60.04,10.36,0.0,2.99
ORD-2023-01567,2023-10-13,Customer 282,Consumer,South,New York,New York City,First Class,Office Supplies,Storage,Storage Product 58,6,485.28,44.51,0.05,10.19
ORD-2022-01568,2022-10-14,Customer 259,Corporate,Central,Texas,Dallas,Same Day,Technology,Copiers,Copiers Product 59,2,1306.12,16.83,0.3,41.64
ORD-2021-01569,2021-04-10,Customer 175,Consumer,Central,California,San Diego,Same Day,Technology,Accessories,Accessories Product 19,8,629.69,119.86,0.1,18.55
ORD-2023-01570,2023-08-06,Customer 058,Consumer,East,Washington,Seattle,Standard Class,Furniture,Furnishings,Furnishings Product 36,7,500.31,28.5,0.1,37.13
ORD-2024-01571,2024-07-12,Customer 189,Home Office,Central,New York,New York City,Standard Class,Office Supplies,Paper,Paper Product 42,7,63.93,-6.39,0.4,3.66
ORD-2021-01572,2021-03-16,Customer 164,Corporate,East,Texas,Houston,Second Class,Technology,Accessories,Accessories Product 60,5,194.25,58.09,0.05,11.28
ORD-2021-01573,2021-09-03,Customer 045,Corporate,West,New York,New York City,Standard Class,Furniture,Bookcases,Bookcases Product 64,2,311.86,-3.55,0.2,24.82
ORD-2022-01574,2022-02-11,Customer 091,Consumer,Central,Texas,Austin,Second Class,Technology,Machines,Machines Product 04,2,765.35,-55.37,0.2,41.38
ORD-2024-01575,2024-03-24,Customer 110,Consumer,Central,Illinois,Chicago,Second Class,Office Supplies,Appliances,Appliances Product 31,6,854.16,-35.55,0.2,21.05
ORD-2024-01576,2024-08-03,Customer 187,Corporate,West,Georgia,Atlanta,Second Class,Office Supplies,Appliances,Appliances Product 61,8,1251.74,118.4,0.0,75.01
ORD-2022-01577,2022-12-27,Customer 047,Consumer,East,Illinois,Chicago,Same Day,Technology,Accessories,Accessories Product 07,3,224.2,48.96,0.1,11.4
ORD-2021-01578,2021-04-04,Customer 103,Corporate,Central,New York,Albany,Standard Class,Furniture,Furnishings,Furnishings Product 49,5,284.78,5.36,0.2,4.99
ORD-2023-01579,2023-10-04,Customer 286,Corporate,West,Georgia,Atlanta,Second Class,Technology,Machines,Machines Product 72,5,1432.24,-55.19,0.3,80.33
ORD-2024-01580,2024-12-17,Customer 133,Home Office,Central,Ohio,Cleveland,First Class,Technology,Machines,Machines Product 52,4,2243.86,97.57,0.1,103.44
ORD-2023-01581,2023-06-26,Customer 083,Home Office,West,Washington,Seattle,Standard Class,Office Supplies,Paper,Paper Product 66,7,159.25,43.06,0.0,2.56
ORD-2024-01582,2024-05-29,Customer 095,Home Office,East,Michigan,Detroit,First Class,Technology,Accessories,Accessories Product 23,5,445.49,66.01,0.15,27.94
ORD-2023-01583,2023-04-10,Customer 026,Corporate,South,Illinois,Chicago,Same Day,Technology,Accessories,Accessories Product 50,7,797.29,229.34,0.05,24.51
ORD-2022-01584,2022-05-17,Customer 121,Consumer,East,Pennsylvania,Pittsburgh,First Class,Technology,Phones,Phones Product 01,2,907.81,105.54,0.0,42.27
ORD-2022-01585,2022-04-15,Customer 037,Corporate,Central,Illinois,Chicago,Second Class,Office Supplies,Storage,Storage Product 29,6,425.99,72.6,0.0,27.84
ORD-2023-01586,2023-04-02,Customer 198,Corporate,Central,Washington,Tacoma,First Class,Office Supplies,Art,Art Product 09,1,19.46,0.67,0.15,2.0
ORD-2023-01587,2023-09-03,Customer 189,Consumer,West,Texas,Austin,First Class,Technology,Copiers,Copiers Product 12,6,3433.85,752.27,0.15,147.06
ORD-2021-01588,2021-05-28,Customer 193,Consumer,West,Michigan,Detroit,First Class,Technology,Copiers,Copiers Product 76,1,651.09,143.27,0.1,51.44
ORD-2023-01589,2023-07-13,Customer 008,Consumer,Central,California,Los Angeles,Same Day,Furniture,Bookcases,Bookcases Product 10,5,776.49,-77.4,0.3,43.08
ORD-2021-01590,2021-07-16,Customer 221,Consumer,West,Washington,Seattle,Same Day,Technology,Phones,Phones Product 80,2,956.66,64.46,0.2,39.44
ORD-2023-01591,2023-04-12,Customer 095,Consumer,West,Pennsylvania,Pittsburgh,Same Day,Technology,Machines,Machines Product 17,2,1502.78,318.62,0.0,65.31
ORD-2024-01592,2024-10-14,Customer 216,Corporate,South,Georgia,Atlanta,Second Class,Office Supplies,Appliances,Appliances Product 46,5,798.34,-14.58,0.15,24.29
ORD-2024-01593,2024-07-16,Customer 196,Consumer,Central,Michigan,Detroit,Standard Class,Office Supplies,Labels,Labels Product 43,7,75.82,11.66,0.15,2.66
ORD-2023-01594,2023-11-16,Customer 062,Consumer,Central,New York,New York City,Standard Class,Office Supplies,Art,Art Product 76,4,57.16,13.31,0.0,2.0
ORD-2022-01595,2022-12-16,Customer 026,Consumer,West,Pennsylvania,Pittsburgh,Same Day,Furniture,Furnishings,Furnishings Product 01,7,535.98,92.18,0.1,12.93
ORD-2023-01596,2023-03-22,Customer 046,Consumer,East,Pennsylvania,Pittsburgh,Same Day,Technology,Machines,Machines Product 54,5,1478.08,-203.11,0.4,100.59
ORD-2022-01597,2022-12-13,Customer 162,Consumer,West,California,San Francisco,Standard Class,Furniture,Chairs,Chairs Product 29,2,366.51,61.79,0.0,16.7
ORD-2024-01598,2024-04-20,Customer 290,Corporate,East,Pennsylvania,Pittsburgh,Same Day,Office Supplies,Storage,Storage Product 46,3,369.31,74.58,0.0,8.84
ORD-2022-01599,2022-04-02,Customer 057,Corporate,Central,California,Los Angeles,Same Day,Furniture,Chairs,Chairs Product 21,1,239.67,17.73,0.05,11.84
ORD-2023-01600,2023-04-27,Customer 287,Home Office,West,Illinois,Chicago,Same Day,Office Supplies,Appliances,Appliances Product 73,4,334.96,-62.75,0.4,21.65
ORD-2022-01601,2022-12-16,Customer 150,Consumer,Central,Illinois,Chicago,First Class,Office Supplies,Appliances,Appliances Product 29,2,86.37,-12.59,0.3,3.02
ORD-2021-01602,2021-05-30,Customer 125,Consumer,Central,Michigan,Detroit,Same Day,Office Supplies,Storage,Storage Product 34,2,139.54,0.29,0.2,4.59
ORD-2022-01603,2022-08-07,Customer 025,Consumer,South,Georgia,Atlanta,Same Day,Technology,Copiers,Copiers Product 76,7,4590.02,982.67,0.0,166.77
ORD-2021-01604,2021-09-20,Customer 081,Consumer,Central,Michigan,Detroit,Same Day,Office Supplies,Appliances,Appliances Product 14,2,263.5,16.85,0.0,20.52
ORD-2021-01605,2021-09-22,Customer 266,Consumer,West,California,San Francisco,Same Day,Technology,Accessories,Accessories Product 45,5,332.91,105.87,0.05,9.16
ORD-2023-01606,2023-01-29,Customer 156,Consumer,South,Washington,Seattle,Second Class,Furniture,Tables,Tables Product 49,1,151.54,-52.37,0.5,11.42
ORD-2024-01607,2024-06-05,Customer 059,Consumer,South,Illinois,Chicago,Same Day,Technology,Phones,Phones Product 27,5,2070.77,400.26,0.0,129.84
ORD-2022-01608,2022-11-14,Customer 242,Corporate,East,Washington,Tacoma,Same Day,Office Supplies,Storage,Storage Product 01,4,310.21,12.68,0.1,15.85
ORD-2021-01609,2021-06-11,Customer 168,Consumer,West,Illinois,Chicago,Standard Class,Office Supplies,Art,Art Product 51,1,22.95,4.63,0.0,2.0
ORD-2021-01610,2021-05-29,Customer 081,Consumer,West,Texas,Houston,Second Class,Technology,Copiers,Copiers Product 18,6,4476.22,571.68,0.2,76.89
ORD-2022-01611,2022-02-04,Customer 231,Consumer,West,New York,New York City,Same Day,Technology,Copiers,Copiers Product 75,5,2155.14,516.39,0.05,90.56
ORD-2024-01612,2024-01-12,Customer 144,Home Office,East,Illinois,Chicago,Standard Class,Office Supplies,Binders,Binders Product 49,2,32.88,4.48,0.1,2.1
ORD-2021-01613,2021-11-10,Customer 033,Corporate,West,Pennsylvania,Pittsburgh,Standard Class,Office Supplies,Labels,Labels Product 60,8,80.75,0.04,0.3,2.59
ORD-2022-01614,2022-09-11,Customer 287,Consumer,West,Illinois,Chicago,Same Day,Technology,Copiers,Copiers Product 79,1,1065.19,281.09,0.0,81.36
ORD-2023-01615,2023-03-12,Customer 267,Corporate,Central,Texas,Houston,Second Class,Furniture,Furnishings,Furnishings Product 20,7,525.09,69.83,0.0,29.16
ORD-2021-01616,2021-01-20,Customer 006,Corporate,West,New York,New York City,Second Class,Technology,Accessories,Accessories Product 30,8,841.5,311.12,0.0,13.82
ORD-2022-01617,2022-06-04,Customer 006,Corporate,West,Ohio,Cleveland,Second Class,Furniture,Furnishings,Furnishings Product 57,1,71.1,6.25,0.05,5.02
ORD-2023-01618,2023-09-07,Customer 190,Consumer,Central,California,Los Angeles,Second Class,Office Supplies,Storage,Storage Product 27,4,450.67,30.06,0.0,8.4
ORD-2022-01619,2022-04-18,Customer 139,Corporate,Central,Texas,Houston,First Class,Office Supplies,Art,Art Product 17,4,130.97,22.9,0.0,2.36
ORD-2023-01620,2023-07-28,Customer 150,Corporate,West,Texas,Austin,Standard Class,Technology,Phones,Phones Product 07,6,2125.4,236.88,0.2,153.6
ORD-2023-01621,2023-06-19,Customer 053,Home Office,East,Georgia,Atlanta,Same Day,Office Supplies,Labels,Labels Product 61,5,27.91,4.38,0.15,2.0
ORD-2022-01622,2022-10-20,Customer 026,Corporate,West,Michigan,Detroit,Second Class,Office Supplies,Appliances,Appliances Product 50,4,300.92,-26.28,0.4,11.55
ORD-2024-01623,2024-01-05,Customer 033,Corporate,West,Texas,Dallas,Standard Class,Office Supplies,Appliances,Appliances Product 24,3,441.08,36.63,0.1,11.08
ORD-2024-01624,2024-04-12,Customer 076,Corporate,East,Florida,Orlando,Second Class,Office Supplies,Storage,Storage Product 32,8,614.85,-59.38,0.4,28.62
ORD-2023-01625,2023-07-14,Customer 062,Consumer,Central,New York,New York City,Standard Class,Furniture,Chairs,Chairs Product 68,8,653.48,-148.12,0.5,29.25
ORD-2022-01626,2022-04-28,Customer 038,Corporate,East,Michigan,Detroit,Same Day,Office Supplies,Labels,Labels Product 59,6,52.72,11.34,0.15,3.72
ORD-2022-01627,2022-08-20,Customer 129,Corporate,South,Illinois,Chicago,First Class,Office Supplies,Labels,Labels Product 46,5,84.49,8.27,0.1,2.25
ORD-2021-01628,2021-08-13,Customer 094,Home Office,West,Ohio,Cleveland,First Class,Furniture,Tables,Tables Product 21,4,1605.07,49.0,0.0,26.32
ORD-2021-01629,2021-11-03,Customer 099,Corporate,West,Florida,Orlando,Standard Class,Technology,Machines,Machines Product 25,3,1443.37,-103.75,0.3,91.08
ORD-2024-01630,2024-11-18,Customer 157,Consumer,West,Florida,Orlando,Same Day,Furniture,Tables,Tables Product 65,1,237.86,-16.27,0.3,16.56
ORD-2023-01631,2023-11-08,Customer 194,Consumer,West,Texas,Houston,Standard Class,Furniture,Bookcases,Bookcases Product 65,7,1098.75,-168.87,0.3,65.36
ORD-2024-01632,2024-06-07,Customer 094,Corporate,West,Pennsylvania,Pittsburgh,Second Class,Office Supplies,Storage,Storage Product 51,2,157.97,13.34,0.15,6.76
ORD-2021-01633,2021-11-24,Customer 255,Consumer,Central,Florida,Miami,Second Class,Office Supplies,Art,Art Product 61,6,186.05,26.47,0.1,6.65
ORD-2021-01634,2021-11-24,Customer 073,Consumer,West,Ohio,Cleveland,First Class,Office Supplies,Art,Art Product 78,6,88.03,14.89,0.1,2.09
ORD-2024-01635,2024-03-18,Customer 211,Consumer,West,New York,Buffalo,First Class,Office Supplies,Paper,Paper Product 28,4,36.41,0.22,0.4,2.0
ORD-2022-01636,2022-10-09,Customer 079,Consumer,East,Washington,Tacoma,First Class,Office Supplies,Labels,Labels Product 53,2,25.3,3.95,0.15,2.0
ORD-2024-01637,2024-09-22,Customer 014,Consumer,West,Illinois,Chicago,Second Class,Office Supplies,Paper,Paper Product 71,4,71.15,13.51,0.15,2.64
ORD-2022-01638,2022-02-24,Customer 274,Corporate,Central,California,Los Angeles,Second Class,Office Supplies,Paper,Paper Product 29,6,149.01,35.22,0.0,9.06
ORD-2021-01639,2021-05-12,Customer 152,Consumer,West,Texas,Houston,Standard Class,Office Supplies,Binders,Binders Product 66,2,49.86,11.53,0.05,2.9
ORD-2024-01640,2024-12-27,Customer 054,Corporate,South,Georgia,Atlanta,First Class,Furniture,Tables,Tables Product 75,3,1102.4,-213.11,0.2,24.4
ORD-2022-01641,2022-06-21,Customer 199,Home Office,East,Texas,Austin,Same Day,Furniture,Chairs,Chairs Product 23,6,721.28,97.05,0.0,37.54
ORD-2023-01642,2023-06-25,Customer 145,Consumer,West,Illinois,Chicago,Standard Class,Office Supplies,Appliances,Appliances Product 52,2,308.62,3.25,0.15,19.65
ORD-2024-01643,2024-05-05,Customer 075,Corporate,West,New York,Albany,Second Class,Furniture,Tables,Tables Product 23,6,1562.95,57.64,0.0,31.07
ORD-2021-01644,2021-02-05,Customer 058,Consumer,West,Florida,Miami,Standard Class,Technology,Phones,Phones Product 37,8,2583.2,326.88,0.2,161.78
ORD-2021-01645,2021-07-04,Customer 270,Corporate,West,Michigan,Detroit,Second Class,Furniture,Furnishings,Furnishings Product 13,3,272.1,24.8,0.1,15.61
ORD-2021-01646,2021-08-16,Customer 087,Home Office,West,Ohio,Cleveland,First Class,Office Supplies,Binders,Binders Product 01,7,136.8,28.72,0.0,2.61
ORD-2022-01647,2022-02-07,Customer 024,Corporate,West,Washington,Seattle,First Class,Office Supplies,Art,Art Product 42,7,141.03,35.29,0.0,9.54
ORD-2022-01648,2022-05-16,Customer 088,Consumer,East,Illinois,Chicago,Standard Class,Office Supplies,Paper,Paper Product 73,3,27.7,-1.09,0.4,2.0
ORD-2021-01649,2021-05-03,Customer 091,Consumer,West,Ohio,Columbus,Second Class,Furniture,Furnishings,Furnishings Product 72,5,307.2,7.7,0.3,24.44
ORD-2023-01650,2023-10-25,Customer 209,Home Office,Central,Washington,Seattle,Standard Class,Office Supplies,Appliances,Appliances Product 11,6,767.43,-19.02,0.2,36.74
ORD-2024-01651,2024-07-16,Customer 056,Consumer,West,Washington,Tacoma,Second Class,Office Supplies,Appliances,Appliances Product 01,3,285.15,8.31,0.1,22.31
ORD-2021-01652,2021-11-14,Customer 277,Consumer,West,Michigan,Detroit,Second Class,Office Supplies,Paper,Paper Product 66,2,36.44,10.96,0.0,2.28
ORD-2022-01653,2022-12-17,Customer 011,Corporate,Central,New York,Albany,Same Day,Office Supplies,Appliances,Appliances Product 52,6,1040.27,10.68,0.1,80.02
ORD-2023-01654,2023-10-07,Customer 276,Corporate,East,Illinois,Chicago,First Class,Furniture,Chairs,Chairs Product 67,1,163.48,17.46,0.0,3.52
ORD-2022-01655,2022-05-22,Customer 258,Corporate,West,Ohio,Columbus,Same Day,Office Supplies,Art,Art Product 15,3,49.08,8.53,0.1,2.0
ORD-2024-01656,2024-04-01,Customer 009,Corporate,West,Illinois,Chicago,Same Day,Office Supplies,Labels,Labels Product 20,2,21.62,4.67,0.0,2.0
ORD-2023-01657,2023-01-25,Customer 049,Corporate,East,Michigan,Detroit,Second Class,Office Supplies,Appliances,Appliances Product 18,6,819.13,61.9,0.1,29.52
ORD-2022-01658,2022-09-23,Customer 140,Home Office,East,Illinois,Chicago,Standard Class,Office Supplies,Art,Art Product 56,3,67.27,14.8,0.0,3.76
ORD-2023-01659,2023-06-30,Customer 074,Corporate,East,Pennsylvania,Pittsburgh,First Class,Office Supplies,Paper,Paper Product 80,2,26.41,2.83,0.15,2.0
ORD-2021-01660,2021-05-09,Customer 235,Consumer,Central,Georgia,Atlanta,Same Day,Office Supplies,Art,Art Product 40,3,79.63,14.38,0.1,4.75
ORD-2022-01661,2022-06-07,Customer 155,Consumer,East,Georgia,Atlanta,Second Class,Furniture,Bookcases,Bookcases Product 15,1,106.21,-10.78,0.2,4.43
ORD-2022-01662,2022-08-15,Customer 150,Consumer,South,Ohio,Columbus,First Class,Office Supplies,Art,Art Product 75,4,28.46,-4.31,0.5,2.0
ORD-2022-01663,2022-08-17,Customer 088,Consumer,Central,Ohio,Columbus,Standard Class,Technology,Accessories,Accessories Product 16,4,390.52,92.92,0.05,27.07
ORD-2021-01664,2021-12-02,Customer 279,Consumer,West,Georgia,Atlanta,First Class,Furniture,Furnishings,Furnishings Product 23,2,222.13,37.54,0.0,7.24
ORD-2023-01665,2023-01-05,Customer 169,Home Office,West,Michigan,Detroit,Second Class,Furniture,Tables,Tables Product 62,6,1746.9,-192.7,0.3,60.85
ORD-2024-01666,2024-06-21,Customer 122,Home Office,West,New York,Albany,Same Day,Furniture,Furnishings,Furnishings Product 02,4,324.24,51.79,0.05,8.01
ORD-2023-01667,2023-01-29,Customer 207,Consumer,West,Illinois,Chicago,First Class,Office Supplies,Binders,Binders Product 14,8,111.33,6.45,0.2,5.96
ORD-2024-01668,2024-08-14,Customer 278,Consumer,East,Florida,Miami,Standard Class,Technology,Copiers,Copiers Product 38,2,615.1,75.16,0.2,26.5
ORD-2023-01669,2023-10-27,Customer 018,Corporate,South,Georgia,Atlanta,Second Class,Office Supplies,Labels,Labels Product 04,7,71.45,14.06,0.0,2.0
ORD-2023-01670,2023-05-26,Customer 130,Consumer,West,Florida,Orlando,Standard Class,Furniture,Chairs,Chairs Product 17,3,517.65,-43.96,0.4,28.0
ORD-2023-01671,2023-03-17,Customer 194,Corporate,South,Ohio,Cleveland,Second Class,Furniture,Bookcases,Bookcases Product 19,6,815.32,-77.81,0.0,53.96
ORD-2021-01672,2021-08-28,Customer 095,Consumer,Central,Pennsylvania,Philadelphia,Standard Class,Furniture,Bookcases,Bookcases Product 24,2,270.4,-40.47,0.3,6.25
ORD-2022-01673,2022-11-11,Customer 200,Consumer,East,Pennsylvania,Pittsburgh,First Class,Technology,Copiers,Copiers Product 39,3,2547.61,454.96,0.1,127.83
ORD-2023-01674,2023-02-02,Customer 251,Consumer,West,Washington,Seattle,First Class,Furniture,Furnishings,Furnishings Product 11,2,146.71,20.62,0.05,11.45
ORD-2022-01675,2022-11-14,Customer 128,Corporate,West,Michigan,Detroit,Second Class,Office Supplies,Paper,Paper Product 51,3,48.03,15.51,0.0,2.0
ORD-2021-01676,2021-07-07,Customer 238,Corporate,South,Washington,Seattle,First Class,Office Supplies,Binders,Binders Product 64,8,186.64,5.47,0.15,4.7
ORD-2024-01677,2024-01-03,Customer 088,Consumer,West,Illinois,Chicago,First Class,Office Supplies,Labels,Labels Product 24,5,48.38,8.93,0.1,2.56
ORD-2021-01678,2021-12-15,Customer 258,Home Office,West,New York,Buffalo,Standard Class,Office Supplies,Storage,Storage Product 42,5,467.74,64.51,0.0,21.89
ORD-2023-01679,2023-07-08,Customer 048,Corporate,South,California,San Francisco,First Class,Technology,Copiers,Copiers Product 34,2,2010.28,273.17,0.05,88.72
ORD-2022-01680,2022-07-06,Customer 152,Consumer,Central,Texas,Dallas,Same Day,Furniture,Bookcases,Bookcases Product 15,6,1041.25,-26.27,0.05,72.01
ORD-2021-01681,2021-09-01,Customer 105,Home Office,Central,Pennsylvania,Philadelphia,Same Day,Furniture,Bookcases,Bookcases Product 05,4,769.31,-28.05,0.0,28.21
ORD-2023-01682,2023-11-12,Customer 123,Corporate,West,Ohio,Columbus,Second Class,Furniture,Tables,Tables Product 67,1,262.18,-24.74,0.3,19.58
ORD-2023-01683,2023-05-25,Customer 090,Corporate,East,Texas,Austin,Second Class,Office Supplies,Art,Art Product 62,8,228.78,49.73,0.0,11.51
ORD-2021-01684,2021-01-20,Customer 157,Corporate,West,Illinois,Chicago,Second Class,Technology,Machines,Machines Product 53,2,925.88,42.99,0.0,33.55
ORD-2022-01685,2022-11-02,Customer 055,Corporate,Central,California,Los Angeles,Same Day,Office Supplies,Appliances,Appliances Product 46,7,742.82,-12.07,0.1,31.66
ORD-2022-01686,2022-01-21,Customer 204,Corporate,East,Pennsylvania,Pittsburgh,First Class,Technology,Machines,Machines Product 76,4,1900.72,-239.9,0.4,143.67
ORD-2022-01687,2022-04-05,Customer 221,Corporate,West,Florida,Orlando,First Class,Technology,Machines,Machines Product 34,5,2027.92,70.41,0.15,158.5
ORD-2021-01688,2021-04-18,Customer 284,Consumer,East,California,Los Angeles,Standard Class,Office Supplies,Art,Art Product 44,8,206.83,67.75,0.0,9.55
ORD-2023-01689,2023-12-25,Customer 268,Consumer,Central,New York,Albany,Second Class,Office Supplies,Labels,Labels Product 38,4,45.79,6.91,0.1,3.38
ORD-2024-01690,2024-08-25,Customer 235,Consumer,Central,Georgia,Atlanta,Second Class,Technology,Copiers,Copiers Product 75,2,1825.81,122.67,0.15,71.38
ORD-2024-01691,2024-02-24,Customer 065,Home Office,South,Illinois,Chicago,Standard Class,Office Supplies,Storage,Storage Product 67,2,136.24,-0.31,0.2,8.61
ORD-2022-01692,2022-01-02,Customer 154,Consumer,Central,Georgia,Atlanta,Same Day,Technology,Machines,Machines Product 68,7,4970.6,-59.92,0.2,249.17
ORD-2021-01693,2021-06-17,Customer 106,Corporate,Central,Florida,Orlando,Second Class,Furniture,Bookcases,Bookcases Product 55,8,1455.55,-231.59,0.2,68.79
ORD-2023-01694,2023-12-08,Customer 258,Consumer,West,Washington,Seattle,Standard Class,Office Supplies,Art,Art Product 44,3,70.13,19.1,0.0,4.48
ORD-2021-01695,2021-06-17,Customer 012,Consumer,South,Illinois,Chicago,Second Class,Furniture,Furnishings,Furnishings Product 80,5,319.98,-26.77,0.3,18.46
ORD-2021-01696,2021-08-04,Customer 114,Consumer,East,Ohio,Cleveland,First Class,Furniture,Chairs,Chairs Product 48,8,1357.34,111.15,0.1,28.25
ORD-2023-01697,2023-10-31,Customer 065,Consumer,Central,California,San Diego,Standard Class,Furniture,Chairs,Chairs Product 51,8,1679.16,14.97,0.05,27.37
ORD-2021-01698,2021-09-07,Customer 243,Home Office,West,Georgia,Atlanta,First Class,Furniture,Chairs,Chairs Product 40,4,483.43,14.4,0.3,11.47
ORD-2022-01699,2022-12-17,Customer 052,Consumer,West,Georgia,Atlanta,Standard Class,Technology,Machines,Machines Product 65,3,1682.68,59.81,0.2,103.68
ORD-2022-01700,2022-08-04,Customer 106,Corporate,West,Washington,Tacoma,Second Class,Furniture,Tables,Tables Product 49,7,1113.8,-384.59,0.5,71.55
ORD-2023-01701,2023-06-20,Customer 124,Corporate,East,Michigan,Detroit,Standard Class,Technology,Copiers,Copiers Product 80,5,5169.39,1330.08,0.0,97.82
ORD-2024-01702,2024-07-07,Customer 231,Home Office,South,Ohio,Columbus,First Class,Furniture,Bookcases,Bookcases Product 32,5,969.23,-35.83,0.05,19.95
ORD-2023-01703,2023-03-02,Customer 060,Corporate,East,Illinois,Chicago,Second Class,Office Supplies,Paper,Paper Product 13,5,61.44,9.51,0.2,2.44
ORD-2023-01704,2023-03-16,Customer 094,Consumer,West,Georgia,Atlanta,Second Class,Office Supplies,Art,Art Product 59,4,105.16,17.46,0.1,2.0
ORD-2024-01705,2024-01-21,Customer 043,Consumer,East,Washington,Tacoma,First Class,Furniture,Furnishings,Furnishings Product 49,8,600.97,91.77,0.0,40.55
ORD-2021-01706,2021-05-21,Customer 237,Consumer,East,New York,Albany,Second Class,Office Supplies,Labels,Labels Product 42,5,28.45,-1.7,0.5,2.0
ORD-2022-01707,2022-11-17,Customer 280,Consumer,East,Illinois,Chicago,Second Class,Furniture,Bookcases,Bookcases Product 01,8,1658.0,3.24,0.0,39.46
ORD-2021-01708,2021-01-17,Customer 133,Consumer,East,Georgia,Atlanta,Second Class,Technology,Machines,Machines Product 35,5,2357.37,452.19,0.0,104.82
ORD-2024-01709,2024-04-27,Customer 206,Corporate,South,Michigan,Detroit,Standard Class,Technology,Accessories,Accessories Product 34,2,239.61,51.4,0.05,14.42
ORD-2024-01710,2024-03-12,Customer 180,Consumer,South,Florida,Orlando,Second Class,Technology,Copiers,Copiers Product 15,7,5619.81,678.93,0.2,396.87
ORD-2022-01711,2022-11-05,Customer 011,Consumer,West,Pennsylvania,Pittsburgh,Standard Class,Furniture,Furnishings,Furnishings Product 55,8,339.78,-12.78,0.3,22.9
ORD-2021-01712,2021-08-05,Customer 107,Corporate,Central,California,Los Angeles,Standard Class,Office Supplies,Storage,Storage Product 76,5,282.01,10.25,0.05,13.47
ORD-2023-01713,2023-11-05,Customer 110,Corporate,East,Georgia,Atlanta,Same Day,Furniture,Furnishings,Furnishings Product 52,4,246.55,15.43,0.15,8.25
ORD-2023-01714,2023-07-10,Customer 058,Corporate,West,Michigan,Detroit,Same Day,Technology,Copiers,Copiers Product 45,7,6202.47,1071.63,0.15,170.85
ORD-2021-01715,2021-02-17,Customer 035,Consumer,East,Texas,Houston,Second Class,Technology,Accessories,Accessories Product 22,3,190.64,17.3,0.4,13.55
